name,playcount,listeners,mbid,url,streamable,tags
mxmtoon,2837304,170832,,https://www.last.fm/music/mxmtoon,0,"indie, Lo-Fi, singer-songwriter"
24kgoldn,1988593,170461,,https://www.last.fm/music/24kgoldn,0,"Hip-Hop, electronic, pop"
Swum,1903184,164782,,https://www.last.fm/music/Swum,0,"Lo-Fi, beats, american"
Her's,2338740,164741,,https://www.last.fm/music/Her%27s,0,"dream pop, indie, post-punk"
JackBoys,3722652,163696,,https://www.last.fm/music/JackBoys,0,"rap, trap, Hip-Hop"
Dayglow,2294592,160952,2bee95a7-1c0e-4b3c-99a5-4857d9d776dd,https://www.last.fm/music/Dayglow,0,"alternative, indie, indie pop"
PNB Rock,2161740,159761,,https://www.last.fm/music/PNB+Rock,0,"pnb rock, Hip-Hop, hip hop"
Sevdaliza,4066867,156496,,https://www.last.fm/music/Sevdaliza,0,"rnb, electronic, pop"
Rico Nasty,4148381,156477,,https://www.last.fm/music/Rico+Nasty,0,"Hip-Hop, trap, rap"
Modern Baseball,10506455,155979,e3513b4f-2a13-45f5-8ead-e79b1af0bf68,https://www.last.fm/music/Modern+Baseball,0,"emo, pop punk, indie"
Lisa,5878483,154636,fde67432-278f-4a41-9e2f-0d1b35d8a3dc,https://www.last.fm/music/Lisa,0,"j-pop, japanese, female vocalists"
JP Saxe,1399111,149177,,https://www.last.fm/music/JP+Saxe,0,"indie, singer-songwriter, pop"
Polo G,5599770,148342,,https://www.last.fm/music/Polo+G,0,"Hip-Hop, rap, american"
Ludmilla,7184453,129733,ecd5421a-864f-494a-adc4-a14dd9f0336e,https://www.last.fm/music/Ludmilla,0,"funk, brazil, brazilian"
Huncho Jack,3390586,127504,,https://www.last.fm/music/Huncho+Jack,0,"trap, rap, Hip-Hop"
(G)I-DLE,8016073,124651,,https://www.last.fm/music/(G)I-DLE,0,"k-pop, girl group, Korean"
Tate McRae,1165303,124037,,https://www.last.fm/music/Tate+McRae,0,"pop, electropop, electronic"
Itzy,9614183,121716,,https://www.last.fm/music/Itzy,0,"k-pop, Kpop, pop"
Kane Brown,1629091,118116,,https://www.last.fm/music/Kane+Brown,0,"country, treble, youngstar"
Jawsh 685,734949,116282,,https://www.last.fm/music/Jawsh+685,0,"Hip-Hop, electronic, pop"
Tessa Violet,3290012,115877,b4246b6b-b1fd-4401-b438-d12f98e5e2a4,https://www.last.fm/music/Tessa+Violet,0,"pop, indie pop, russian"
K/DA,2739135,114052,,https://www.last.fm/music/K%2FDA,0,"k-pop, pop, league of legends"
Joel Corry,889046,110426,,https://www.last.fm/music/Joel+Corry,0,"EDM, electronic, House"
STRAY KIDS,16515060,109485,,https://www.last.fm/music/STRAY+KIDS,0,"k-pop, Kpop, pop"
Agust D,17733167,107385,,https://www.last.fm/music/Agust+D,0,"rap, Hip-Hop, Korean"
TOMORROW X TOGETHER,9792014,100598,,https://www.last.fm/music/TOMORROW+X+TOGETHER,0,"k-pop, Kpop, pop"
Internet Money,1368392,96023,,https://www.last.fm/music/Internet+Money,0,"rap, Hip-Hop, hip hop"
StaySolidRocky,592199,95118,,https://www.last.fm/music/StaySolidRocky,0,"Hip-Hop, rap, electronic"
$NOT,1850988,90213,,https://www.last.fm/music/$NOT,0,"Hip-Hop, rap, trap"
DAY6,11344337,89348,,https://www.last.fm/music/DAY6,0,"Korean, k-rock, rock"
IZ*ONE,8701321,81717,,https://www.last.fm/music/IZ%2AONE,0,"k-pop, j-pop, girl group"
Baekhyun,4524507,69624,,https://www.last.fm/music/Baekhyun,0,"k-pop, rnb, Korean"
Superm,2265399,64868,,https://www.last.fm/music/Superm,0,"k-pop, seen live, pop"
Cordae,362168,56948,,https://www.last.fm/music/Cordae,0,"rap, Hip-Hop, trap"
mulatto,430229,48786,,https://www.last.fm/music/mulatto,0,"Hip-Hop, rap, trap"
Niack,517465,46774,,https://www.last.fm/music/Niack,0,"funk, brazilian, baile funk"
Shelley FKA DRAM,58037,24576,,https://www.last.fm/music/Shelley+FKA+DRAM,0,
